Abeillia abeillei_Smaragdkehlkolibri
Batis perkeo_Däumlingsschnäpper
Batis pririt_Priritschnäpper
Batrachostomus affinis_Malaienschwalm
Batrachostomus auritus_Riesenschwalm
Batrachostomus cornutus_Sundaschwalm
Batrachostomus hodgsoni_Langschwanzschwalm
Batrachostomus javensis_Javaschwalm
Batrachostomus moniliger_Ceylonschwalm
Batrachostomus septimus_Philippinenschwalm
Batrachostomus stellatus_Schuppenschwalm
Berenicornis comatus_Langschopf-Hornvogel
Berlepschia rikeri_Palmsteiger
Bernieria madagascariensis_Gmelinmadagaskarsänger
Bias musicus_Haubenvanga
Biatas nigropectus_Weißbart-Ameisenwürger
Bleda canicapillus_Graukopf-Borstenbülbül
Bleda notatus_Gelbzügel-Borstenbülbül
Bleda syndactylus_Rotschwanz-Borstenbülbül
Blythipicus pyrrhotis_Rotohrspecht
Blythipicus rubiginosus_Maronenspecht
Boissonneaua flavescens_Fahlschwanzkolibri
Boissonneaua jardini_Hyazinthkolibri
Boissonneaua matthewsii_Rotbauchkolibri
Bolborhynchus ferrugineifrons_Rotstirnsittich
Bolborhynchus lineola_Katharinasittich
Bolborhynchus orbygnesius_Andensittich
Bolemoreus frenatus_Buntschnabel-Honigfresser
Bombycilla cedrorum_Zedernseidenschwanz
Bombycilla garrulus_Seidenschwanz
Bombycilla japonica_Blutseidenschwanz
Bonasa umbellus_Kragenhuhn
Bostrychia hagedash_Hagedaschibis
Bostrychia rara_Fleckenbrustibis
Botaurus lentiginosus_Schwarzbart-Rohrdommel
Botaurus pinnatus_Schuppenhals-Rohrdommel
Botaurus stellaris_Rohrdommel
Brachygalba albogularis_Weißkehl-Glanzvogel
Brachygalba lugubris_Braunbrust-Glanzvogel
Brachypodius atriceps_Black-headed Bulbul
Brachypodius eutilotus_Puff-backed Bulbul
Brachypodius priocephalus_Graukopfbülbül
Brachypodius urostictus_Yellow-wattled Bulbul
Brachypteryx cruralis_Himalaja-Bergkurzflügel
Brachypteryx goodfellowi_Taiwan-Bergkurzflügel
Brachypteryx hyperythra_Rostbauch-Kurzflügel
Brachypteryx leucophris_Zwergkurzflügel
Brachypteryx montana_Java-Bergkurzflügel
Brachyramphus marmoratus_Marmelalk
Bradornis microrhynchus_African Gray Flycatcher
Bradypterus baboecala_Sumpfbuschsänger
Bradypterus bangwaensis_Bangwabuschsänger
Bradypterus barratti_Barrattbuschsänger
Bradypterus brunneus_Stachelschwanz-Buschsänger
Bradypterus cinnamomeus_Zimtbuschsänger
Bradypterus lopezi_Lopesbuschsänger
Bradypterus sylvaticus_Kapbuschsänger
Branta bernicla_Ringelgans
Branta canadensis_Kanadagans
Branta hutchinsii_Zwergkanadagans
Branta leucopsis_Weißwangengans
Branta sandvicensis_Hawaiigans
Brotogeris chiriri_Gelbflügelsittich
Brotogeris chrysoptera_Braunkinnsittich
Brotogeris cyanoptera_Kobaltflügelsittich
Brotogeris jugularis_Tovisittich
Brotogeris pyrrhoptera_Feuerflügelsittich
Brotogeris sanctithomae_Tuisittich
Brotogeris tirica_Tirikasittich
Brotogeris versicolurus_Weißflügelsittich
Bubalornis albirostris_Alektoweber
Bubalornis niger_Büffelweber
Bubo africanus_Fleckenuhu
Bubo ascalaphus_Wüstenuhu
Bubo bubo_Uhu
Bubo lacteus_Blassuhu
Bubo magellanicus_Magellanuhu
Bubo nipalensis_Nepaluhu
Bubo scandiacus_Schneeeule
Bubo sumatranus_Malaienuhu
Bubo virginianus_Virginiauhu
Bubulcus ibis_Kuhreiher
Bucanetes githagineus_Wüstengimpel
Buccanodon duchaillui_Gelbfleck-Bartvogel
Bucco capensis_Halsband-Faulvogel
Bucco macrodactylus_Braunkappen-Faulvogel
Bucco tamatia_Fleckenfaulvogel
Bucephala albeola_Büffelkopfente
Bucephala clangula_Schellente
Bucephala islandica_Spatelente
Buceros bicornis_Doppelhornvogel
Buceros hydrocorax_Feuerhornvogel
Buceros rhinoceros_Rhinozeroshornvogel
Bucorvus leadbeateri_Rotgesicht-Hornrabe
Buphagus africanus_Gelbschnabel-Madenhacker
Buphagus erythrorynchus_Rotschnabel-Madenhacker
Burhinus bistriatus_Dominikanertriel
Burhinus capensis_Kaptriel
Burhinus grallarius_Langschwanztriel
Burhinus indicus_Indientriel
Burhinus oedicnemus_Triel
Burhinus senegalensis_Senegaltriel
Burhinus superciliaris_Inkatriel
Burhinus vermiculatus_Wassertriel
Busarellus nigricollis_Fischbussard
Butastur indicus_Amurbussard
Buteo albigula_Weißkehlbussard
Buteo albonotatus_Rußbussard
Buteo augur_Augurbussard
Buteo brachyurus_Kurzschwanzbussard
Buteo buteo_Mäusebussard
Buteo jamaicensis_Rotschwanzbussard
Buteo japonicus_Taigabussard
Buteo lagopus_Raufußbussard
Buteo lineatus_Rotschulterbussard
Buteo nitidus_Silberbussard
Buteo plagiatus_Graubussard
Buteo platypterus_Breitflügelbussard
Buteo regalis_Königsbussard
Buteo ridgwayi_Haitibussard
Buteo rufinus_Adlerbussard
Buteo swainsoni_Präriebussard
Buteogallus anthracinus_Krabbenbussard
Buteogallus coronatus_Kronenbussard
Buteogallus meridionalis_Savannenbussard
Buteogallus schistaceus_Schieferbussard
Buteogallus urubitinga_Schwarzbussard
Buthraupis montana_Blaurücken-Bergtangare
Buthraupis wetmorei_Masked Mountain-Tanager
Butorides striata_Mangrovereiher
Butorides virescens_Grünreiher
Bycanistes albotibialis_Weißschenkel-Hornvogel
Bycanistes brevis_Silberwangen-Hornvogel
Bycanistes bucinator_Trompeterhornvogel
Bycanistes fistulator_Schreihornvogel
Bycanistes subcylindricus_Grauwangen-Hornvogel
Cacatua ducorpsii_Salomonenkakadu
Cacatua galerita_Gelbhaubenkakadu
Cacatua pastinator_Wühlerkakadu
Cacatua sanguinea_Nacktaugenkakadu
Cacatua tenuirostris_Nasenkakadu
Cacicus cela_Gelbbürzelkassike
Cacicus chrysonotus_Mittelandenkassike
Cacicus chrysopterus_Goldschulterkassike
Cacicus haemorrhous_Rotbürzelkassike
Cacicus latirostris_Breitschnabelkassike
Cacicus leucoramphus_Nordandenkassike
Cacicus microrhynchus_Scharlachbürzelkassike
Cacicus oseryi_Helmkassike
Cacicus solitarius_Stahlkassike
Cacicus uropygialis_Zinnoberbürzelkassike
Cacomantis castaneiventris_Rostbauchkuckuck
Cacomantis flabelliformis_Fächerschwanzkuckuck
Cacomantis leucolophus_Weißscheitelkuckuck
Cacomantis merulinus_Klagekuckuck
Cacomantis pallidus_Blasskuckuck
Cacomantis passerinus_Graubauchkuckuck
Cacomantis sepulcralis_Rostbrustkuckuck
Cacomantis sonneratii_Sonneratkuckuck
Cacomantis variolosus_Buschkuckuck
Cairina moschata_Moschusente
Calamanthus fuliginosus_Strichelhuscher
Calamonastes simplex_Somalibindensänger
Calamonastes stierlingi_Wellenkehl-Bindensänger
Calamospiza melanocorys_Prärieammer
Calandrella acutirostris_Tibetlerche
Calandrella brachydactyla_Kurzzehenlerche
Calandrella cinerea_Rotkappenlerche
Calcarius lapponicus_Spornammer
Calcarius ornatus_Gelbkehl-Spornammer
Calcarius pictus_Goldbauch-Spornammer
Calendulauda africanoides_Savannenlerche
Calendulauda albescens_Karoolerche
Calendulauda alopex_Fuchslerche
Calendulauda poecilosterna_Fahlbrustlerche
Calendulauda sabota_Sabotalerche
Calicalicus madagascariensis_Rotschwanzvanga
Calicalicus rufocarpalis_Rotschultervanga
Calidris acuminata_Spitzschwanz-Strandläufer
Calidris alba_Sanderling
Calidris alpina_Alpenstrandläufer
Calidris bairdii_Bairdstrandläufer
Calidris canutus_Knutt
Calidris falcinellus_Sumpfläufer
Calidris ferruginea_Sichelstrandläufer
Calidris fuscicollis_Weißbürzel-Strandläufer
Calidris himantopus_Bindenstrandläufer
Calidris maritima_Meerstrandläufer
Calidris mauri_Bergstrandläufer
Calidris melanotos_Graubrust-Strandläufer
Calidris minuta_Zwergstrandläufer
Calidris minutilla_Wiesenstrandläufer
Calidris ptilocnemis_Beringstrandläufer
Calidris pugnax_Kampfläufer
Calidris pusilla_Sandstrandläufer
Calidris ruficollis_Rotkehl-Strandläufer
Calidris subminuta_Langzehen-Strandläufer
Calidris temminckii_Temminckstrandläufer
Calidris virgata_Gischtläufer
Caligavis chrysops_Dreistreifen-Honigfresser
Callacanthis burtoni_Rotmaskengimpel
Callaeas wilsoni_Graulappenvogel
Calliope calliope_Rubinkehlchen
Calliope pectardens_Feuerkehlnachtigall
Calliope pectoralis_Bergrubinkehlchen
Calliope tschebaiewi_Tibetrubinkehlchen
Callipepla californica_Schopfwachtel
Callipepla douglasii_Douglaswachtel
Callipepla gambelii_Helmwachtel
Callipepla squamata_Schuppenwachtel
Callocephalon fimbriatum_Helmkakadu
Calocitta colliei_Schwarzkehl-Elsternhäher
Calocitta formosa_Weißkehl-Elsternhäher
Calonectris borealis_Corysturmtaucher
Calonectris diomedea_Sepiasturmtaucher
Caloperdix oculeus_Augenwachtel
Calothorax lucifer_Luzifersternkolibri
Calypte anna_Annakolibri
Calypte costae_Veilchenkopfelfe
Calyptomena viridis_Smaragdbreitrachen
Calyptomena whiteheadi_Schwarzkehl-Breitrachen
Calyptophilus frugivorus_Dominikanerschmätzertangare
Calyptophilus tertius_Haitischmätzertangare
Calyptorhynchus banksii_Rotschwanz-Rabenkakadu
Calyptorhynchus baudinii_Baudin's Black-Cockatoo
Calyptorhynchus funereus_Yellow-tailed Black-Cockatoo
Calyptorhynchus lathami_Braunkopf-Rabenkakadu
Calyptorhynchus latirostris_Carnaby's Black-Cockatoo
Camaroptera brachyura_Grünmantel-Bogenflügel
Camaroptera brevicaudata_Savannenbogenflügel
Camaroptera chloronota_Olivbogenflügel
Camaroptera superciliaris_Gelbbrauen-Bogenflügel
Campephaga flava_Kapraupenfänger
Campephaga quiscalina_Purpurraupenfänger
Campephilus gayaquilensis_Guayaquilspecht
Campephilus guatemalensis_Königspecht
Campephilus haematogaster_Blutbauchspecht
Campephilus leucopogon_Weißmantelspecht
Campephilus magellanicus_Magellanspecht
Campephilus melanoleucos_Schwarzkehlspecht
Campephilus pollens_Zimtbindenspecht
Campephilus robustus_Scharlachkopfspecht
Campephilus rubricollis_Rothalsspecht
Campethera abingoni_Goldschwanzspecht
Campethera nubica_Nubierspecht
Campochaera sloetii_Goldraupenfänger
Camptostoma imberbe_Blasskleintyrann
Camptostoma obsoletum_Haubenkleintyrann
Campylopterus curvipennis_Wedge-tailed Sabrewing
Campylopterus excellens_Long-tailed Sabrewing
Campylopterus falcatus_Rotschwanz-Degenflügel
Campylopterus hemileucurus_Violettdegenflügel
Campylopterus largipennis_Graubrust-Degenflügel
Campylopterus rufus_Rufous Sabrewing
Campylopterus villaviscensio_Napodegenflügel
Campylorhamphus falcularius_Dunkelkappen-Sensenschnabel
Campylorhamphus procurvoides_Dunkelsensenschnabel
Campylorhamphus pusillus_Braunsensenschnabel
Campylorhamphus trochilirostris_Rotrücken-Sensenschnabel
Campylorhynchus albobrunneus_Weißkopf-Zaunkönig
Campylorhynchus brunneicapillus_Kaktuszaunkönig
Campylorhynchus capistratus_Rostrücken-Zaunkönig
Campylorhynchus chiapensis_Riesenzaunkönig
Campylorhynchus fasciatus_Bindenzaunkönig
Campylorhynchus griseus_Brauenzaunkönig
Campylorhynchus gularis_Bartzaunkönig
Campylorhynchus humilis_Sclaterzaunkönig
Campylorhynchus jocosus_Harlekinzaunkönig
Campylorhynchus megalopterus_Graubinden-Zaunkönig
Campylorhynchus nuchalis_Pantherzaunkönig
Campylorhynchus rufinucha_Veracruz-Zaunkönig
Campylorhynchus turdinus_Drosselzaunkönig
Campylorhynchus yucatanicus_Yucatánzaunkönig
Campylorhynchus zonatus_Tigerzaunkönig
Cantorchilus elutus_Panamazaunkönig
Cantorchilus griseus_Grauzaunkönig
Cantorchilus guarayanus_Guarayoszaunkönig
Cantorchilus leucopogon_Streifenkehl-Zaunkönig
Cantorchilus leucotis_Weißohr-Zaunkönig
Cantorchilus longirostris_Langschnabel-Zaunkönig
Cantorchilus modestus_Cabaniszaunkönig
Cantorchilus nigricapillus_Kastanienzaunkönig
Cantorchilus semibadius_Uferzaunkönig
Cantorchilus superciliaris_Küstenzaunkönig
Cantorchilus thoracicus_Streifenbrust-Zaunkönig
Capito auratus_Goldbartvogel
Capito aurovirens_Kappenbartvogel
Capito dayi_Kehlbinden-Bartvogel
Capito hypoleucus_Weißmantel-Bartvogel
Capito quinticolor_Fünffarben-Bartvogel
Capito squamatus_Weißnacken-Bartvogel
Capito wallacei_Loretobartvogel
Caprimulgus affinis_Savannennachtschwalbe
Caprimulgus asiaticus_Indiennachtschwalbe
Caprimulgus atripennis_Maharadschanachtschwalbe
Caprimulgus binotatus_Brown Nightjar
Caprimulgus clarus_Kurzschleppen-Nachtschwalbe
Caprimulgus climacurus_Schleppennachtschwalbe
Caprimulgus europaeus_Ziegenmelker
Caprimulgus fossii_Gartennachtschwalbe
Caprimulgus indicus_Dschungelnachtschwalbe
Caprimulgus jotaka_Graunachtschwalbe
Caprimulgus macrurus_Langschwanz-Nachtschwalbe
Caprimulgus madagascariensis_Madagaskarnachtschwalbe
Caprimulgus manillensis_Philippinennachtschwalbe
Caprimulgus natalensis_Natalnachtschwalbe
Caprimulgus nigriscapularis_Schwarzschulter-Nachtschwalbe
Caprimulgus pectoralis_Pfeifnachtschwalbe
Caprimulgus poliocephalus_Höhennachtschwalbe
Caprimulgus pulchellus_Salvadorinachtschwalbe
Caprimulgus ruficollis_Rothals-Nachtschwalbe
Caprimulgus rufigena_Rostwangen-Nachtschwalbe
Caprimulgus tristigma_Fleckennachtschwalbe
Capsiempis flaveola_Zitronentyrann
Caracara cheriway_Nordkarakara
Caracara plancus_Schopfkarakara
Cardellina canadensis_Kanadawaldsänger
Cardellina pusilla_Mönchswaldsänger
Cardellina rubra_Purpurwaldsänger
Cardellina rubrifrons_Dreifarben-Waldsänger
Cardellina versicolor_Rosenwaldsänger
Cardinalis cardinalis_Rotkardinal
Cardinalis phoeniceus_Purpurkardinal
Cardinalis sinuatus_Schmalschnabelkardinal
Carduelis carduelis_Stieglitz
Carduelis citrinella_Zitronenzeisig
Carduelis corsicana_Korsenzeisig
Cariama cristata_Rotfußseriema
Carpococcyx radiceus_Laufkuckuck
Carpococcyx renauldi_Korallenschnabelkuckuck
Carpodacus dubius_Weißbrauengimpel
Carpodacus erythrinus_Karmingimpel
Carpodacus puniceus_Felsengimpel
Carpodacus rodochroa_Rosenbrauengimpel
Carpodacus rubicilla_Berggimpel
Carpodacus rubicilloides_Gebirgsgimpel
Carpodacus sibiricus_Meisengimpel
Carpodacus synoicus_Einödgimpel
Carpornis cucullata_Braunmantel-Beerenfresser
Carpornis melanocephala_Olivmantel-Beerenfresser
Carpospiza brachydactyla_Fahlsperling
Carterornis chrysomela_Goldmonarch
Carterornis leucotis_Weißohrmonarch
Carterornis pileatus_Weißhalsmonarch
Caryothraustes canadensis_Gelbbauchkardinal
Caryothraustes poliogaster_Graubauchkardinal
Casiornis rufus_Zimtrücken-Röteltyrann
Cassiculus melanicterus_Haubenkassike
Castanozoster thoracicus_Maronenbrust-Finkentangare
Casuarius casuarius_Helmkasuar
Catamblyrhynchus diadema_Plüschkopftangare
Catamenia analis_Spiegelsamenfresser
Catamenia homochroa_Schlankschnabel-Samenfresser
Catamenia inornata_Schlichtsamenfresser
Cathartes aura_Truthahngeier
Catharus aurantiirostris_Goldschnabel-Musendrossel
Catharus bicknelli_Bicknellmusendrossel
Catharus dryas_Tropfenbrust-Musendrossel
Catharus frantzii_Bergmusendrossel
Catharus fuscater_Graurücken-Musendrossel
Catharus fuscescens_Weidenmusendrossel
Catharus gracilirostris_Graukehl-Musendrossel
Catharus guttatus_Einsiedler-Musendrossel
Catharus maculatus_Sclatermusendrossel
Catharus mexicanus_Schwarzkopf-Musendrossel
Catharus minimus_Grauwangen-Musendrossel
Catharus occidentalis_Braunkopf-Musendrossel
Catharus ustulatus_Zwergmusendrossel
Catherpes mexicanus_Schluchtenzaunkönig
Cecropis abyssinica_Zwergrötelschwalbe
Cecropis cucullata_Kaprötelschwalbe
Cecropis daurica_Rötelschwalbe
Cecropis semirufa_Rostbrust-Rötelschwalbe
Cecropis striolata_Strichelrötelschwalbe
Celeus castaneus_Kastanienspecht
Celeus elegans_Fahlkopfspecht
Celeus flavescens_Gelbschopfspecht
Celeus flavus_Strohspecht
Celeus galeatus_Wellenohrspecht
Celeus grammicus_Gelbflankenspecht
Celeus loricatus_Rotkehlspecht
Celeus lugubris_Blassschopfspecht
Celeus obrieni_Caatingaspecht
Celeus ochraceus_Blondschopfspecht
Celeus spectabilis_Zimtkopfspecht
Celeus torquatus_Schwarzbrustspecht
Celeus undatus_Olivbürzelspecht
Centrocercus urophasianus_Beifußhuhn
Centronyx bairdii_Bairdammer
Centronyx henslowii_Henslowammer
Centropus andamanensis_Andamanenkuckuck
Centropus bengalensis_Bengalenkuckuck
Centropus burchellii_Burchellkuckuck
Centropus celebensis_Celebeskuckuck
Centropus chlororhynchos_Ceylonkuckuck
Centropus goliath_Goliathkuckuck
Centropus leucogaster_Weißbauchkuckuck
Centropus melanops_Maskenkuckuck
Centropus menbeki_Weißschnabelkuckuck
Centropus milo_Blasskopfkuckuck
Centropus monachus_Blaukopfkuckuck
Centropus phasianinus_Fasanschwanzkuckuck
Centropus rectunguis_Kurzspornkuckuck
Centropus senegalensis_Spornkuckuck
Centropus sinensis_Heckenkuckuck
Centropus superciliosus_Weißbrauenkuckuck
Centropus toulou_Tulukuckuck
Centropus viridis_Grünkuckuck
Cephalopterus penduliger_Langlappen-Schirmvogel
Cepphus columba_Taubenteiste
Cepphus grylle_Gryllteiste
Ceratogymna atrata_Schwarzhelm-Hornvogel
Ceratopipra chloromeros_Rundschwanzpipra
Ceratopipra cornuta_Rotschopfpipra
Ceratopipra erythrocephala_Gelbkopfpipra
Ceratopipra mentalis_Gelbhosenpipra
Ceratopipra rubrocapilla_Rotkopfpipra
Cercibis oxycerca_Spitzschwanzibis
Cercococcyx mechowi_Schweifkuckuck
Cercococcyx montanus_Bergkuckuck
Cercococcyx olivinus_Olivkuckuck
Cercomacra brasiliana_Rio-de-Janeiro-Ameisenfänger
Cercomacra carbonaria_Rio-Branco-Ameisenfänger
Cercomacra cinerascens_Aschgrau-Ameisenfänger
Cercomacra ferdinandi_Bananalameisenfänger
Cercomacra manu_Manuameisenfänger
Cercomacra melanaria_Mato-Grosso-Ameisenfänger
Cercomacra nigricans_Schwarzbauch-Ameisenfänger
Cercomacroides fuscicauda_Flussufer-Ameisenfänger
Cercomacroides laeta_Amazonasameisenfänger
Cercomacroides nigrescens_Schwarzgrau-Ameisenfänger
Cercomacroides parkeri_Parkerameisenfänger
Cercomacroides serva_Schwarzbrust-Ameisenfänger
Cercomacroides tyrannina_Grauameisenfänger
Cercotrichas coryphoeus_Karooheckensänger
Cercotrichas galactotes_Heckensänger
Cercotrichas hartlaubi_Hartlaubheckensänger
Cercotrichas leucophrys_Weißbrauen-Heckensänger
Cercotrichas paena_Kalahariheckensänger
Cercotrichas podobe_Rußheckensänger
Cercotrichas quadrivirgata_Streifenkopf-Heckensänger
Cercotrichas signata_Natalheckensänger
Certhia americana_Amerikabaumläufer
Certhia brachydactyla_Gartenbaumläufer
Certhia discolor_Sikkimbaumläufer
Certhia familiaris_Waldbaumläufer
Certhia himalayana_Bänderschwanz-Baumläufer
Certhia manipurensis_Manipurbaumläufer
Certhiasomus stictolaemus_Kehlflecken-Baumsteiger
Certhiaxis cinnamomeus_Gelbkinn-Riedschlüpfer
Certhiaxis mustelinus_Weißbauch-Riedschlüpfer
Certhilauda semitorquata_Transkei-Langschnabellerche
Certhilauda subcoronata_Karoo-Langschnabellerche
Certhionyx variegatus_Elsterhonigfresser
Ceryle rudis_Graufischer
Cettia brunnifrons_Himalajaseidensänger
Cettia castaneocoronata_Rotkopf-Seidensänger
Cettia cetti_Seidensänger
Cettia major_Rhododendron-Seidensänger
Ceuthmochares aereus_Blauerzkuckuck
Ceuthmochares australis_Grünerzkuckuck
Ceyx azureus_Azurzwergfischer
Ceyx erithaca_Dschungelzwergfischer
Chaetocercus mulsant_Weißbauchelfe
Chaetornis striata_Bristled Grassbird
Chaetura brachyura_Stutzschwanzsegler
Chaetura cinereiventris_Graubürzelsegler
Chaetura meridionalis_Grauschwanzsegler
Chaetura pelagica_Schornsteinsegler
Chaetura spinicaudus_Dornensegler
Chaetura vauxi_Graubauchsegler
Chalcomitra amethystina_Amethystglanzköpfchen
Chalcomitra senegalensis_Rotbrust-Glanzköpfchen
Chalcoparia singalensis_Rubinwangen-Nektarvogel
Chalcophaps indica_Glanztaube
Chalcophaps longirostris_Grünflügeltaube
Chalcophaps stephani_Stephantaube
Chalcopsitta cardinalis_Cardinal Lory
Chalcostigma stanleyi_Schwarzkopf-Glanzschwänzchen
Chalybura buffonii_Blauschwanz-Buffonkolibri
Chalybura urochrysia_Bronzeschwanz-Buffonkolibri
Chamaea fasciata_Chaparralgrasmücke
Chamaepetes goudotii_Sichelguan
Chamaetylas fuelleborni_Weißbrust-Braunschwanz
Chamaeza campanisona_Streifenbrust-Ameisendrossel
Chamaeza meruloides_Blasskehl-Ameisendrossel
Chamaeza mollissima_Bindenbrust-Ameisendrossel
Chamaeza nobilis_Weißkehl-Ameisendrossel
Chamaeza ruficauda_Rostschwanz-Ameisendrossel
Chamaeza turdina_Schuppenbauch-Ameisendrossel
Charadrius alexandrinus_Seeregenpfeifer
Charadrius bicinctus_Doppelband-Regenpfeifer
Charadrius collaris_Schlankschnabel-Regenpfeifer
Charadrius dubius_Flussregenpfeifer
Charadrius hiaticula_Sandregenpfeifer
Charadrius leschenaultii_Wüstenregenpfeifer
Charadrius melodus_Flötenregenpfeifer
Charadrius modestus_Rotbrust-Regenpfeifer
Charadrius mongolus_Mongolenregenpfeifer
Charadrius montanus_Bergregenpfeifer
Charadrius morinellus_Mornellregenpfeifer
Charadrius nivosus_Schneeregenpfeifer
Charadrius placidus_Ussuriregenpfeifer
Charadrius semipalmatus_Eskimoregenpfeifer
Charadrius tricollaris_Dreiband-Regenpfeifer
Charadrius vociferus_Keilschwanz-Regenpfeifer
Charadrius wilsonia_Wilsonregenpfeifer
Charitospiza eucosma_Meisentangare
Charmosyna margarethae_Margarethenlori
Charmosyna placentis_Schönlori
Chasiempis sandwichensis_Hawaiimonarch
Chasiempis sclateri_Kauaimonarch
Chauna chavaria_Weißwangen-Wehrvogel
Chauna torquata_Halsband-Wehrvogel
Chelidoptera tenebrosa_Schwalbenfaulvogel
Chelidorhynx hypoxanthus_Goldbauch-Fächerschnäpper
Chenonetta jubata_Mähnenente
Chersophilus duponti_Dupontlerche
Chiroxiphia boliviana_Yungaspipra
Chiroxiphia caudata_Blaubrustpipra
